快照日期,board_code,一级行业,二级行业,三级行业,当前排名,当前涨跌幅,今开,最高,最低,现价,振幅,换手率,成交额_亿元,昨日排名,昨日涨跌幅,排名较昨日改善,含今日5日涨跌幅,含今日10日涨跌幅,截至昨日20日涨跌幅,截至昨日60日涨跌幅,当前较60日峰值回撤,6月行情涨跌幅,7月至当前涨跌幅,轮动档位,原始轮动标签,轮动得分,两周涨跌幅,B周涨跌幅,近后半段排名分位,量能后半段前半段比,科技口径
2026-07-17,BK1579,食品饮料,食品加工,保健品,163,-1.9700,3627.0400,3649.2700,3509.8600,3513.5400,3.8900,3.1000,7.9689,86,0.9600,-77,6.6271,4.2701,3.0539,-2.4558,-10.5526,-16.2541,8.7994,上升轮动,上升轮动,51.7000,6.3655,8.7699,0.2148,1.1857,非核心科技
2026-07-17,BK1519,汽车,乘用车,电动乘用车,163,-1.9700,4520.9700,4566.7500,4426.1100,4441.3100,3.1000,0.9400,47.9904,183,0.3300,20,-1.6416,-2.0530,-10.6611,-29.1736,-31.1792,-21.2351,-1.4557,普通轮动,普通轮动,28.2000,-0.0846,0.3350,0.4315,1.0200,非核心科技
2026-07-17,BK1514,农林牧渔,渔业,水产养殖,165,-1.9900,590.0300,606.5600,584.0200,584.8600,3.7800,2.4000,3.2880,71,1.1000,-94,6.3537,4.9789,1.4616,-15.1916,-18.4070,-17.3985,10.1022,上升轮动,上升轮动,46.1000,7.1104,8.5131,0.1525,1.3082,非核心科技
2026-07-17,BK1621,有色金属,能源金属,锂,165,-1.9900,14336.6900,14593.4900,13867.1900,14116.1100,5.0400,3.1000,75.1826,104,0.8000,-61,-12.0904,-26.5359,-28.2610,-31.3655,-45.1231,-1.2980,-25.5481,普通轮动,普通轮动,-4.6000,-25.0442,-10.3054,0.6843,0.5966,非核心科技
2026-07-17,BK1626,有色金属,小金属,稀土,165,-1.9900,8892.7500,8896.3300,8636.9900,8753.8000,2.9000,1.4900,34.5496,304,-1.4100,139,-9.3072,-20.3504,-22.7947,-16.4146,-33.2105,16.2563,-22.0225,普通轮动,普通轮动,5.3000,-18.7332,-7.4658,0.7211,0.6289,非核心科技
2026-07-17,BK1562,社会服务,旅游及景区,人工景区,165,-1.9900,2659.8400,2699.8200,2609.9100,2616.3000,3.3700,0.9800,4.2906,158,0.5100,-7,2.3217,1.4502,-0.8773,-16.7224,-17.7583,-12.1286,3.7052,普通轮动,普通轮动,31.4000,3.5101,4.3992,0.3134,0.8404,非核心科技
2026-07-17,BK1581,食品饮料,食品加工,预加工食品,169,-2.0000,6073.6200,6133.6500,5956.4100,5957.5500,2.9200,1.2800,6.8664,148,0.5800,-21,4.7913,1.9830,0.1724,-14.3377,-20.9436,-15.5587,4.7177,上升轮动,上升轮动,39.1000,4.0642,6.9299,0.2837,1.0027,非核心科技
2026-07-17,BK1291,传媒,电视广播Ⅱ,电视广播Ⅲ,170,-2.0100,1143.3300,1162.5300,1123.1800,1123.9400,3.4300,1.0700,11.4780,48,1.2800,-122,2.0677,0.0500,-6.3899,-21.8784,-24.6515,-17.3884,0.7179,上升轮动,上升轮动,41.0000,2.1022,4.1613,0.3110,1.2206,非核心科技
2026-07-17,BK1512,农林牧渔,养殖业,生猪养殖,170,-2.0100,3904.4600,3945.0300,3849.7000,3857.2000,2.4200,1.2500,39.3714,290,-0.8700,120,-0.1424,-0.5898,6.9068,-11.6130,-12.6336,-3.4769,4.8172,普通轮动,普通轮动,31.8000,1.4493,1.9059,0.4795,0.8245,非核心科技
2026-07-17,BK1547,商贸零售,互联网电商,跨境电商,170,-2.0100,2512.9700,2558.6400,2479.3200,2480.1200,3.1300,4.2300,10.8423,82,0.9800,-88,1.3459,-2.6499,0.4769,-4.7396,-14.4683,-3.3224,-2.2606,普通轮动,普通轮动,22.1000,-0.6530,3.4247,0.3371,1.0447,非核心科技
2026-07-17,BK1613,有色金属,工业金属,铝,173,-2.0300,2469.8500,2479.7300,2402.8600,2424.1000,3.1100,1.3200,89.2503,252,-0.2300,79,-0.9051,-5.0889,-12.2800,-22.7488,-23.1166,-13.3824,-4.6053,普通轮动,普通轮动,7.7000,-3.1223,1.1482,0.4878,1.1053,非核心科技
2026-07-17,BK1429,基础化工,化学制品,食品及饲料添加剂,173,-2.0300,2015.2300,2039.6300,1978.1800,1980.4000,3.0400,1.2300,23.3359,129,0.6900,-44,1.5761,-2.3767,-5.5051,-23.9255,-25.4065,-15.1366,1.2176,普通轮动,普通轮动,22.7000,-0.3539,3.6809,0.3300,0.8014,非核心科技
2026-07-17,BK1384,国防军工,航空装备Ⅱ,航空装备Ⅲ,173,-2.0300,3953.9600,3962.1100,3880.4600,3884.4300,2.0600,0.7900,71.0127,245,-0.1600,72,-7.6499,-10.6238,-13.0719,-21.4678,-27.6370,-5.1747,-11.3656,退潮,退潮,-12.6000,-8.7719,-5.7363,0.6825,0.8672,非核心科技
2026-07-17,BK1505,农林牧渔,农产品加工,其他农产品加工,176,-2.0400,2226.6300,2260.6500,2193.1700,2198.3400,3.0100,0.8600,5.3277,161,0.5000,-15,2.8480,0.8023,-3.3013,-17.8768,-20.7958,-15.8786,5.3773,普通轮动,普通轮动,15.8000,2.9015,4.9898,0.3003,0.9961,非核心科技
2026-07-17,BK1548,商贸零售,互联网电商,综合电商,177,-2.0500,971.4700,987.3100,958.2300,959.1400,2.9700,0.2600,1.2916,129,0.6900,-48,1.1394,-0.5173,-0.7540,-19.7973,-22.5640,-14.7874,2.5562,普通轮动,普通轮动,21.0000,1.5647,3.2561,0.3490,0.6737,非核心科技
2026-07-17,BK1516,农林牧渔,种植业,其他种植业,178,-2.0600,796.1700,813.0000,786.2700,787.2800,3.3300,1.3600,5.1093,104,0.8000,-74,4.2849,0.0976,-9.7583,-22.3687,-33.5749,-20.2846,2.5664,上升轮动,上升轮动,43.4000,2.2029,6.4783,0.2042,1.0560,非核心科技
2026-07-17,BK1313,电力设备,风电设备,风电零部件,179,-2.0700,1828.0800,1835.2300,1785.2100,1792.9900,2.7300,1.5500,34.3389,248,-0.1700,69,-5.9934,-11.1852,-15.4034,-31.2121,-35.3868,-14.5007,-11.4179,普通轮动,普通轮动,-1.3000,-9.3079,-4.0063,0.6439,0.7727,非核心科技
2026-07-17,BK1623,有色金属,小金属,钼,179,-2.0700,1357.2400,1378.9800,1323.1300,1334.7200,4.1000,1.1100,11.4485,156,0.5300,-23,-10.4706,-20.9182,-27.4976,-8.6589,-30.3568,1.7717,-19.6915,普通轮动,普通轮动,-2.9000,-19.2466,-8.5782,0.6320,0.6113,非核心科技
2026-07-17,BK1561,社会服务,旅游及景区,旅游综合,179,-2.0700,1518.5200,1538.2300,1488.7400,1489.6400,3.2500,1.5000,4.5460,153,0.5400,-26,-2.2870,-5.2358,-11.9172,-34.1713,-34.2573,-21.0994,-2.1366,普通轮动,普通轮动,6.8000,-3.2328,-0.2216,0.4896,0.9261,非核心科技
2026-07-17,BK1553,商贸零售,一般零售,多业态零售,179,-2.0700,1386.0800,1412.9400,1359.5600,1359.8500,3.8400,1.6300,11.1325,44,1.3500,-135,0.4549,-0.6702,-2.0274,-16.5494,-19.1774,-12.8349,2.9458,上升轮动,新晋活跃,18.8000,1.4294,2.5783,0.3614,1.1364,非核心科技
2026-07-17,BK1508,农林牧渔,饲料,畜禽饲料,183,-2.1000,1801.5300,1820.3500,1768.9800,1770.7100,2.8400,1.3300,8.4272,209,0.1300,26,3.0592,0.1991,3.1565,-20.7207,-22.3826,-17.1048,7.6348,普通轮动,普通轮动,32.9000,2.3484,5.2699,0.3573,0.7654,非核心科技
2026-07-17,BK1440,基础化工,塑料,其他塑料制品,184,-2.1200,4698.9600,4718.9800,4568.6700,4579.9200,3.2100,1.1500,14.5776,136,0.6300,-48,-3.6157,-9.6458,-10.4209,-11.4390,-19.9853,-4.4855,-5.7131,普通轮动,普通轮动,-3.6000,-7.6888,-1.5281,0.5383,0.6848,非核心科技
2026-07-17,BK1415,基础化工,化学纤维,其他化学纤维,184,-2.1200,3049.0100,3061.7000,2971.3600,2988.5100,2.9600,1.4900,8.2196,221,0.0100,37,-8.3130,-18.6171,-23.9941,-17.5638,-29.3526,-4.0880,-18.8361,普通轮动,普通轮动,4.9000,-16.8545,-6.3272,0.6819,0.6487,非核心科技
2026-07-17,BK1477,建筑装饰,专业工程,其他专业工程,186,-2.1400,3432.4300,3447.5400,3334.1300,3342.1500,3.3200,0.8900,37.8908,180,0.3700,-6,-5.9552,-10.4921,-9.4900,-17.4874,-19.3920,-0.3193,-10.5896,普通轮动,普通轮动,0.9000,-8.5348,-3.8986,0.6095,0.8295,非核心科技
2026-07-17,BK1352,纺织服饰,服装家纺,非运动服装,187,-2.1600,1985.9000,2005.2400,1940.7600,1942.2000,3.2500,0.9800,18.6211,112,0.7700,-75,-0.8818,-4.1200,-3.9083,-10.3200,-18.5824,-10.7869,0.5427,普通轮动,普通轮动,2.5000,-2.0033,1.3064,0.4309,0.7784,非核心科技
2026-07-17,BK1406,机械设备,专用设备,印刷包装机械,188,-2.1700,2122.1600,2143.4400,2079.0800,2080.1100,3.0300,1.4700,5.3417,161,0.5000,-27,-5.2924,-10.0666,-7.8052,-22.3382,-24.8600,-2.2278,-8.7249,普通轮动,普通轮动,7.6000,-8.0718,-3.1917,0.6231,0.7339,非核心科技
2026-07-17,BK1342,房地产,房地产服务,房地产综合服务,188,-2.1700,1225.8800,1252.5300,1199.2300,1199.2300,4.3500,1.5800,0.4338,52,1.2400,-136,5.7416,1.2995,-0.9879,-31.2717,-33.1978,-18.6488,2.9778,上升轮动,上升轮动,50.6000,3.5464,8.0871,0.1840,1.1684,非核心科技
2026-07-17,BK1346,房地产,房地产开发,住宅开发,188,-2.1700,1774.9200,1798.3500,1740.3700,1740.9100,3.2600,1.5100,94.9908,211,0.1200,23,-1.1316,-2.0883,-6.3552,-13.7126,-22.4853,-15.0564,-0.0879,普通轮动,普通轮动,7.5000,0.0835,1.0615,0.4789,0.9425,非核心科技
2026-07-17,BK1428,基础化工,化学制品,其他化学制品,191,-2.1800,4019.8000,4049.3800,3934.4500,3944.9500,2.8500,1.9000,75.1820,184,0.3200,-7,-7.0171,-15.0199,-12.1906,-10.3309,-19.5917,0.5234,-12.2944,普通轮动,普通轮动,-9.0000,-13.1261,-4.9449,0.6789,0.6975,非核心科技
2026-07-17,BK1382,国防军工,地面兵装Ⅱ,地面兵装Ⅲ,191,-2.1800,3140.9600,3151.8000,3069.2400,3077.2800,2.6200,1.0800,12.5923,223,-0.0100,32,-8.7830,-13.0288,-16.1826,-29.2765,-31.8851,-11.1571,-11.5613,普通轮动,普通轮动,10.1000,-11.0906,-6.7502,0.6647,0.7501,非核心科技
2026-07-17,BK1413,基础化工,化学纤维,涤纶,193,-2.2100,1529.8800,1536.9700,1491.2700,1500.5200,2.9800,1.1100,5.6165,207,0.1400,14,-0.3813,-8.0860,-5.8187,-23.2373,-26.5046,-7.1052,-2.9900,普通轮动,普通轮动,7.8000,-6.0088,1.8700,0.4107,0.5690,非核心科技
2026-07-17,BK1502,农林牧渔,林业Ⅱ,林业Ⅲ,194,-2.2400,4034.1500,4098.8500,3931.5500,3946.2600,4.1400,2.3900,3.5862,175,0.4000,-19,-1.4506,-10.8790,-8.7983,-22.5007,-30.1982,-15.7700,-4.8397,普通轮动,普通轮动,4.8000,-8.8370,0.8075,0.4433,0.4751,非核心科技
2026-07-17,BK1575,食品饮料,白酒Ⅱ,白酒Ⅲ,195,-2.2500,4158.8100,4209.8000,4073.5800,4075.0800,3.2700,0.9400,104.4408,212,0.1100,17,5.4493,1.0691,-2.2264,-16.9114,-20.5341,-19.7057,2.7864,上升轮动,上升轮动,42.6000,3.3955,7.8766,0.3217,1.2715,非核心科技
2026-07-17,BK1438,基础化工,塑料,合成树脂,196,-2.2600,8286.3600,8375.7500,8083.3300,8111.1500,3.5200,3.2300,34.3754,121,0.7100,-75,-5.3478,-10.8333,-5.9413,-5.3777,-14.7466,0.0368,-6.1204,普通轮动,普通轮动,2.8000,-8.7716,-3.1591,0.5632,0.7981,非核心科技
2026-07-17,BK1590,通信,通信设备,其他通信设备,197,-2.2700,4943.3700,4996.4800,4840.0200,4856.9100,3.1500,1.4700,12.1879,184,0.3200,-13,-8.2338,-9.8830,-13.7989,-23.5098,-26.9859,-5.4507,-11.0903,退潮,退潮,-18.9000,-7.7898,-6.1023,0.6724,0.8099,核心科技
2026-07-17,BK1526,汽车,汽车零部件,底盘与发动机系统,197,-2.2700,3925.6000,3944.7300,3837.4500,3837.7400,2.7300,1.3300,149.6456,237,-0.1000,40,-6.1551,-9.4666,-12.7030,-22.7747,-26.9686,-11.2077,-7.1709,普通轮动,普通轮动,-0.7000,-7.3638,-3.9753,0.6724,0.5721,非核心科技
2026-07-17,BK1525,汽车,汽车零部件,车身附件及饰件,199,-2.2900,4820.1200,4838.1800,4699.9800,4699.9800,2.8700,0.8700,37.9236,231,-0.0600,32,-3.8454,-7.6063,-10.3633,-21.1185,-25.8585,-13.0044,-4.2583,普通轮动,普通轮动,2.8000,-5.4409,-1.5918,0.5935,0.5918,非核心科技
2026-07-17,BK1319,电力设备,光伏设备,硅料硅片,199,-2.2900,1826.1900,1834.6900,1768.2900,1785.3200,3.6300,2.0900,16.2504,279,-0.6800,80,-10.6492,-15.0950,-11.6636,-12.1464,-22.0211,-0.5317,-12.6018,普通轮动,普通轮动,-2.1000,-13.1051,-8.5551,0.7864,0.6990,非核心科技
2026-07-17,BK1383,国防军工,航海装备Ⅱ,航海装备Ⅲ,201,-2.3000,4617.3000,4624.2800,4518.1500,4532.4300,2.2900,1.0600,39.7586,283,-0.7600,82,-6.8907,-5.0231,-8.8572,-18.9349,-26.5735,-7.9135,-4.6519,退潮,退潮,-8.6000,-2.7872,-4.6988,0.6908,0.9836,非核心科技
2026-07-17,BK1456,家用电器,其他家电Ⅱ,其他家电Ⅲ,201,-2.3000,1088.7300,1102.3000,1062.2800,1064.2200,3.6700,0.9600,0.7886,93,0.9000,-108,-0.1180,-2.1034,-6.4662,-17.8185,-22.7455,-13.3662,2.1688,普通轮动,普通轮动,10.2000,0.2013,2.2333,0.3674,0.7810,非核心科技
2026-07-17,BK1371,钢铁,冶钢原料,铁矿石,203,-2.3100,1639.0300,1652.6800,1599.5700,1606.5400,3.2300,1.1300,6.9458,205,0.1600,2,0.4644,-0.6250,-8.9486,-27.5200,-27.6312,-16.1620,1.5465,普通轮动,普通轮动,26.0000,1.7248,2.8400,0.3941,0.7569,非核心科技
2026-07-17,BK1614,有色金属,工业金属,铅锌,204,-2.3200,2284.9200,2289.9500,2220.0000,2248.7100,3.0400,1.7600,30.9300,288,-0.8400,84,-9.6113,-20.1390,-17.6611,-19.9747,-30.8004,3.3220,-20.8497,普通轮动,普通轮动,-0.7000,-18.2422,-7.4644,0.7134,0.5490,非核心科技
2026-07-17,BK1407,机械设备,自动化设备,工控设备,205,-2.3300,5534.9700,5540.7900,5389.2100,5396.0100,2.7400,1.5700,62.1889,270,-0.5600,65,-9.4613,-13.8255,-14.1055,-8.4050,-21.3692,-0.1942,-14.3304,退潮,退潮,-21.2000,-11.7697,-7.3014,0.7579,0.6305,非核心科技
2026-07-17,BK1491,交通运输,物流,端到端供应链服务,205,-2.3300,1558.6500,1582.9900,1527.8400,1527.8400,3.5300,1.8600,4.4184,150,0.5700,-55,-3.6683,-5.5015,4.3650,-10.0998,-14.0763,-5.3100,2.0025,普通轮动,普通轮动,-0.7000,-3.2472,-1.3702,0.5519,0.6776,非核心科技
2026-07-17,BK1549,商贸零售,旅游零售Ⅱ,旅游零售Ⅲ,205,-2.3300,6028.1100,6177.5000,5900.4700,5909.7900,4.5800,1.1900,15.8412,112,0.7700,-93,4.4917,-0.6776,-4.4042,-20.5250,-22.3350,-14.3020,0.1535,上升轮动,上升轮动,43.6000,1.6918,6.9844,0.2415,1.1750,非核心科技
2026-07-17,BK1551,商贸零售,一般零售,百货,208,-2.3400,1807.5400,1870.4300,1768.8800,1768.8800,5.6100,1.7500,23.3443,7,2.5500,-201,4.7063,1.1364,0.3805,-12.7387,-15.2644,-15.0591,5.2890,上升轮动,上升轮动,45.0000,3.5597,7.2151,0.1822,1.1999,非核心科技
2026-07-17,BK1624,有色金属,小金属,其他小金属,209,-2.3500,4859.1600,4885.3300,4724.8700,4765.6800,3.2900,2.7100,69.0253,250,-0.2100,41,-8.9703,-19.7424,-15.7276,-11.9395,-23.4736,8.8272,-21.0117,普通轮动,普通轮动,-4.5000,-17.8109,-6.7796,0.6914,0.6440,非核心科技
2026-07-17,BK1296,传媒,数字媒体,视频媒体,210,-2.3600,752.2100,765.2600,738.6700,738.6700,3.5100,1.7300,2.7450,86,0.9600,-124,1.5337,1.3889,-0.4831,-26.2013,-28.2498,-16.1604,3.6771,普通轮动,普通轮动,34.6000,3.8395,3.9879,0.3662,1.2395,非核心科技
2026-07-17,BK1563,社会服务,旅游及景区,自然景区,211,-2.3800,2830.1400,2865.5300,2768.7100,2773.2400,3.4100,1.7000,8.0291,190,0.2600,-21,-0.1668,-3.3601,-2.7282,-19.1235,-20.5121,-9.0399,-1.0452,普通轮动,普通轮动,12.7000,-1.0040,2.2672,0.3941,0.7945,非核心科技
2026-07-17,BK1447,计算机,软件开发,垂直应用软件,211,-2.3800,7795.4300,7866.6100,7615.3100,7618.6200,3.2200,2.3000,234.2580,132,0.6500,-79,-4.3189,-6.1768,-9.1485,-20.1423,-23.5193,-9.8649,-5.3080,普通轮动,普通轮动,9.7000,-3.8894,-1.9861,0.5769,0.8681,核心科技
2026-07-17,BK1558,社会服务,教育,学历教育,211,-2.3800,1755.8000,1795.6000,1706.2800,1708.4300,5.1000,1.4200,1.1655,38,1.4100,-173,0.7606,0.5093,-3.8393,-28.1727,-30.2218,-16.3857,3.4766,上升轮动,新晋活跃,34.1000,2.9598,3.2172,0.3341,1.1310,非核心科技
2026-07-17,BK1307,电力设备,电机Ⅱ,电机Ⅲ,214,-2.4100,2317.4200,2326.3600,2256.7800,2257.5500,3.0100,1.5200,30.4402,223,-0.0100,9,-7.3733,-12.5025,-15.2655,-17.8226,-28.5714,-11.6159,-10.7266,普通轮动,普通轮动,-2.5000,-10.3417,-5.0858,0.6837,0.4290,非核心科技
2026-07-17,BK1303,电力设备,电池,锂电池,215,-2.4200,17439.6400,17477.0400,16861.9400,17006.4600,3.5300,1.9100,224.9932,218,0.0400,3,-7.4867,-13.7703,-18.1752,-16.3641,-26.1394,-5.1069,-14.4731,普通轮动,普通轮动,-1.7000,-11.6318,-5.1924,0.6516,0.8250,非核心科技
2026-07-17,BK1545,轻工制造,造纸,特种纸,215,-2.4200,2349.3000,2354.1600,2297.3300,2299.1600,2.4100,1.8200,10.6048,264,-0.4800,49,-4.7599,-6.2445,-4.5860,-14.1939,-22.5764,-11.9144,-1.8237,退潮,退潮,-14.0000,-3.9194,-2.3979,0.6178,0.8440,非核心科技
2026-07-17,BK1422,基础化工,化学原料,无机盐,217,-2.4300,2916.0900,2927.9200,2832.4300,2844.4000,3.2800,1.4100,24.8624,216,0.0700,-1,-8.8316,-18.2478,-11.3411,-5.3368,-19.9133,13.8889,-18.5282,普通轮动,普通轮动,-6.3000,-16.2117,-6.5610,0.6748,0.5858,非核心科技
2026-07-17,BK1543,轻工制造,文娱用品,娱乐用品,218,-2.4400,2384.3200,2407.3500,2324.2100,2325.5200,3.4900,1.9100,10.1555,116,0.7300,-102,-1.3528,-4.3414,-8.9194,-26.9141,-33.7138,-21.7717,-2.3414,普通轮动,普通轮动,14.4000,-1.9490,1.1144,0.4059,0.8670,非核心科技
2026-07-17,BK1536,轻工制造,包装印刷,综合包装,219,-2.4900,1250.8400,1259.8300,1217.3100,1218.6200,3.4000,1.2000,1.8373,187,0.3100,-32,-4.6803,-9.8939,-3.0712,-17.4906,-22.4544,-7.0433,-5.0296,普通轮动,普通轮动,3.3000,-7.5930,-2.2462,0.6083,0.5094,非核心科技
2026-07-17,BK1437,基础化工,塑料,改性塑料,220,-2.5000,6552.8100,6600.1200,6395.4600,6397.7900,3.1200,1.6200,22.2699,172,0.4400,-48,-8.6105,-16.0597,-15.6921,-0.4309,-18.7383,4.6571,-14.5917,普通轮动,普通轮动,-2.1000,-13.9074,-6.2672,0.6605,0.6000,非核心科技
2026-07-17,BK1533,轻工制造,包装印刷,塑料包装,221,-2.5100,3881.3600,3900.7100,3773.2200,3780.0600,3.2900,1.2000,6.5793,216,0.0700,-5,-6.0381,-12.4662,-16.8248,-10.9665,-21.3433,-5.0940,-15.1059,普通轮动,普通轮动,-8.4000,-10.2125,-3.6190,0.6552,0.8281,非核心科技
2026-07-17,BK1555,商贸零售,专业连锁Ⅱ,专业连锁Ⅲ,221,-2.5100,1276.8700,1304.6200,1260.5300,1263.2800,3.4000,2.6800,12.0222,180,0.3700,-41,1.7666,-2.3206,-9.3031,-24.6194,-29.1875,-17.0508,-0.5044,上升轮动,上升轮动,29.3000,0.1943,4.3867,0.3157,1.1847,非核心科技
2026-07-17,BK1304,电力设备,电池,锂电专用设备,223,-2.5400,20755.3800,20931.4400,20150.7400,20240.4700,3.7600,1.5500,24.0330,136,0.6300,-87,-11.4167,-18.3373,-24.1403,-29.0831,-33.2695,-10.5491,-21.2663,普通轮动,普通轮动,-10.9000,-16.2090,-9.1080,0.7614,0.6154,非核心科技
2026-07-17,BK1294,传媒,数字媒体,门户网站,224,-2.5600,2761.4100,2822.5000,2688.1100,2689.6600,4.8700,3.2500,47.5763,9,2.2500,-215,-0.9965,-3.0077,-4.7172,-16.8243,-22.2791,-6.9742,-1.6625,上升轮动,新晋活跃,23.5000,-0.4595,1.6046,0.4095,0.8313,非核心科技
2026-07-17,BK1398,机械设备,通用设备,其他通用设备,224,-2.5600,5629.2500,5630.9800,5489.9300,5490.2500,2.5000,2.7800,97.0990,260,-0.4400,36,-7.3091,-9.3831,-8.5658,-11.9909,-19.9673,-1.9605,-8.2148,退潮,退潮,-17.6000,-7.0024,-4.8738,0.7021,0.7071,非核心科技
2026-07-17,BK1496,美容护理,个护用品,洗护用品,226,-2.5700,535.7600,542.6800,521.7500,521.7500,3.9100,1.3000,1.3429,142,0.6200,-84,2.6066,0.2136,-3.7721,-19.6988,-24.5186,-15.5919,3.9258,普通轮动,普通轮动,18.0000,2.8570,5.3131,0.2967,0.9198,非核心科技
2026-07-17,BK1528,汽车,汽车零部件,其他汽车零部件,227,-2.5900,4557.4300,4578.2200,4435.2800,4444.1300,3.1300,1.4600,47.7221,242,-0.1500,15,-5.5047,-8.2653,-11.1911,-19.8376,-25.1135,-11.4786,-6.4792,普通轮动,普通轮动,0.9000,-5.8262,-2.9922,0.6273,0.6954,非核心科技
2026-07-17,BK1416,基础化工,化学纤维,粘胶,228,-2.6300,1385.2500,1390.6300,1331.5800,1350.7100,4.2600,2.3600,3.7294,282,-0.7300,54,-3.2674,-8.2091,-11.8533,-39.6983,-42.9445,-15.8632,-3.1110,普通轮动,普通轮动,10.8000,-5.7298,-0.6546,0.5472,0.6935,非核心科技
2026-07-17,BK1343,房地产,房地产服务,物业管理,229,-2.6400,1620.4300,1648.0300,1579.5700,1579.5700,4.2200,0.8800,3.8131,63,1.1700,-166,-0.4305,-3.5767,1.0760,-17.9401,-21.5139,-12.2295,-0.9480,普通轮动,普通轮动,13.5000,-0.9621,2.2694,0.3608,0.8224,非核心科技
2026-07-17,BK1356,纺织服饰,饰品,其他饰品,230,-2.6700,568.6000,578.2700,556.5100,557.8200,3.8000,1.0700,0.5443,114,0.7600,-116,0.5601,-2.5269,0.1924,-8.8716,-18.5355,-11.4256,1.0243,普通轮动,普通轮动,31.6000,0.1471,3.3187,0.3460,0.7327,非核心科技
2026-07-17,BK1622,有色金属,能源金属,镍,231,-2.6800,4601.9700,4649.7800,4450.1600,4515.9000,4.3000,1.8100,12.9846,276,-0.6400,45,-10.0227,-18.8680,-26.6074,-42.1323,-45.0736,-13.5748,-20.9038,普通轮动,普通轮动,-0.7000,-16.6338,-7.5449,0.6985,0.6466,非核心科技
2026-07-17,BK1606,医药生物,医药商业,线下药店,232,-2.6900,3498.9900,3551.7200,3427.6600,3428.1200,3.5200,1.5600,10.2771,256,-0.3300,24,5.3195,5.1746,6.7149,-8.2321,-13.8221,-13.2422,11.2513,强势板块,强势板块,43.4000,8.0820,8.2309,0.3098,1.4031,非核心科技
2026-07-17,BK1397,机械设备,通用设备,磨具磨料,233,-2.7100,8565.5800,8634.7200,8266.3000,8288.4300,4.3200,4.1100,49.1802,266,-0.5200,33,-14.9458,-20.3746,-12.9001,-0.1955,-22.6916,10.9956,-20.4631,普通轮动,普通轮动,-2.2000,-18.1567,-12.5766,0.8202,0.5896,非核心科技
2026-07-17,BK1337,电子,消费电子,品牌消费电子,234,-2.7200,2679.2700,2710.5800,2618.0400,2618.9500,3.4400,2.9800,38.5917,237,-0.1000,3,-5.0588,-1.3664,-3.9203,-12.9860,-23.4926,-11.1521,-3.6893,退潮,退潮,-3.3000,1.3915,-2.4042,0.6255,1.0428,核心科技
2026-07-17,BK1444,计算机,IT服务Ⅱ,IT服务Ⅲ,235,-2.7300,7556.2200,7646.4000,7365.3600,7372.1400,3.7100,2.2700,344.4423,114,0.7600,-121,-5.6796,-7.6018,-10.7089,-22.3279,-27.3044,-9.5124,-7.1243,普通轮动,普通轮动,9.1000,-5.0085,-3.0323,0.5757,1.0101,核心科技
2026-07-17,BK1391,环保,环境治理,综合环境治理,236,-2.7400,1622.8800,1636.4100,1582.1500,1589.1800,3.3200,1.7400,9.9154,253,-0.2700,17,-6.5719,-9.9244,-10.9332,-12.8111,-26.7775,-11.0415,-8.4740,普通轮动,普通轮动,-0.7000,-7.3868,-3.9399,0.6588,0.7463,非核心科技
2026-07-17,BK1430,基础化工,化学制品,涂料油墨,236,-2.7400,3610.4400,3642.1700,3495.2600,3501.3100,4.0800,2.8400,27.4619,136,0.6300,-100,-7.0362,-13.7879,-10.1861,-2.6182,-17.0273,2.8250,-12.5243,普通轮动,普通轮动,-7.3000,-11.3591,-4.4172,0.6849,0.7515,非核心科技
2026-07-17,BK1537,轻工制造,家居用品,成品家居,238,-2.7500,2387.9600,2405.6200,2323.0800,2325.3900,3.4500,1.4500,10.2067,219,0.0200,-19,-3.1635,-4.8020,-0.0662,-14.6103,-19.0666,-7.3406,-2.2469,普通轮动,普通轮动,13.5000,-2.1100,-0.4252,0.5674,0.8171,非核心科技
2026-07-17,BK1350,纺织服饰,纺织制造,其他纺织,238,-2.7500,1894.0400,1908.5900,1838.0400,1842.4600,3.7200,1.2500,6.9825,169,0.4600,-69,-3.3806,-7.5102,-7.8717,-18.0093,-26.0284,-8.7550,-5.5157,普通轮动,普通轮动,-1.0000,-4.8948,-0.6484,0.4938,0.7557,非核心科技
2026-07-17,BK1405,机械设备,专用设备,其他专用设备,240,-2.7600,5346.6000,5350.0100,5197.9100,5201.6800,2.8400,1.7800,156.4663,251,-0.2200,11,-8.5156,-10.8909,-9.7434,-9.7942,-19.2575,-0.8641,-11.6099,退潮,退潮,-19.2000,-8.3617,-5.9190,0.7644,0.7005,非核心科技
2026-07-17,BK1501,农林牧渔,动物保健Ⅱ,动物保健Ⅲ,240,-2.7600,4400.5700,4432.2500,4306.4500,4307.4100,2.8400,1.0600,5.8813,255,-0.3200,15,1.0776,1.0313,4.2141,-15.3527,-16.6387,-6.4358,6.2368,普通轮动,普通轮动,27.9000,3.8989,3.9465,0.4220,0.6752,非核心科技
2026-07-17,BK1535,轻工制造,包装印刷,纸包装,242,-2.7700,1848.8000,1859.4400,1796.2700,1797.6600,3.4200,1.6800,14.1399,195,0.2300,-47,-2.4733,-6.8685,-8.4973,-19.7152,-25.1301,-7.8529,-5.3447,普通轮动,普通轮动,-1.8000,-4.2153,0.3051,0.4920,0.8322,非核心科技
