code,symbol,name_sina,current_price,pct_today,amount_today,volume_today,bid,ask,name_nav,fund_type,nav_value,acc_nav_value,nav_growth_pct,premium_discount_pct,market_price_nav_source,scale_name,fund_share,scale_date,name,market,estimated_size_yi,category,theme,is_qdii,category_priority,amount_today_yi,data_issues,hist_rows,first_date,last_date,last_close,annual_return_3y,return_1y,return_6m,return_3m,return_20d,volatility_1y,max_drawdown_3y,max_drawdown_1y,current_drawdown,return_dd_ratio_1y,ma20,ma60,ma120,ma250,ma_state,price_vs_ma20_pct,pct_from_250_high,avg_amount_20d,avg_amount_60d,amount_stability,style_bucket,track_index,fund_size_yi,fee_rate,tracking_error_60d,valuation_pct_5y,dividend_yield,payout_ratio,style_corr_group,notes,updated_at,rank_return_3y,rank_return_1y,rank_return_6m,rank_return_dd,rank_low_vol,rank_amount,safety_score,return_score,income_score,execution_score,total_score,raw_grade,grade,hard_filter_ok,hard_filter_reason,action,reason,rank
512800,sh512800,银行ETF华宝,0.761,-2.185,953094445.0,1240928627.0,0.76,0.761,银行ETF华宝,指数型-股票,,,,,0.761,银行ETF,4801640000.0,2025-01-15,银行ETF华宝,sh,36.5404804,CORE_DIVIDEND,金融地产,False,1,9.53094445,缺折溢价,780,2023-03-31,2026-06-23,0.778,-0.11931900522948558,-0.5304767652383826,-0.059250302297460644,-0.01143583227445999,0.014341590612777066,0.5164781365402688,-0.5717501406865504,-0.5717501406865504,-0.5621834552616769,-0.927812216366738,0.7844000000000001,0.7886333333333333,0.790775,0.874404,跌破MA250,-0.008159102498725201,-0.5621834552616769,952246072.75,753117867.8,1.2644050997378289,,,,,,,,,,,,0.25,0.25,0.25,0.25,0.25,0.75,12,5,20,4,41,D,D,False,F8核心回撤>35%,淘汰,F8核心回撤>35% / 跌破MA250 / 回撤-57.2% / 1年-53.0%,4
511360,sh511360,短融ETF海富通,113.586,-0.018,27376805627.0,241017933.0,113.585,113.586,短融ETF海富通,指数型-固收,,,,,113.586,短融ETF,294914600.0,2025-01-15,短融ETF海富通,sh,334.981697556,DEFENSIVE,防守,False,3,273.76805627,缺折溢价,780,2023-03-31,2026-06-23,113.607,0.019715635811508703,0.015363577863577893,0.007734953652370535,0.003382675051225803,0.0009339124765419538,0.0013613762659822912,-0.010589510547819536,-0.00040102662816809964,0.0,38.31061776061886,113.5433,113.42601666666665,113.20565833333332,112.748784,多头,0.000561019452490763,0.0,19351981087.35,32099376435.216667,0.6028771657420321,,,,,,,,,,,,0.40384615384615385,0.5161290322580645,0.25,1.0,0.9615384615384616,1.0,51,9,8,9,77,B,B,True,,小仓/等待,多头 / 回撤-1.1% / 1年+1.5%,1
511030,sh511030,公司债ETF平安,107.957,-0.004,2157053897.0,19978473.0,107.959,107.96,公司债ETF平安,指数型-固收,,,,,107.957,公司债,1045207100.0000001,2025-01-15,公司债ETF平安,sh,1128.3742289470001,DEFENSIVE,防守,False,3,21.57053897,缺折溢价,780,2023-03-31,2026-06-23,107.961,1.1776142699836791,0.019124935101713314,0.01248241583044174,0.006282214993428736,0.0009642396877347359,0.006633860525300126,-0.02564589665653505,-0.0035744520741227692,-0.001221170658599613,5.350452238587335,107.96865,107.72991666666665,107.346075,106.7819,多头,-7.085390064609509e-05,-0.001221170658599613,2986767736.0,2784255013.25,1.0727349764250262,,,,,,,,,,,,1.0,0.6774193548387096,0.34615384615384615,0.9032258064516129,0.8846153846153846,0.5384615384615384,50,11,8,8,77,B,B,True,,小仓/等待,多头 / 回撤-2.6% / 1年+1.9%,2
159972,sz159972,5年地方债ETF鹏华,119.155,0.025,1242644186.0,10428700.0,119.152,119.155,5年地方债ETF鹏华,指数型-固收,,,,,119.155,5年地方债ETF鹏华,47845910.0,,5年地方债ETF鹏华,sz,57.010794060500004,DEFENSIVE,防守,False,3,12.42644186,缺折溢价,780,2023-03-31,2026-06-23,119.125,0.01623927100407707,0.027116744266252768,0.018249423027609346,0.009739269003865125,0.000419903422212764,0.007499505322652264,-0.05089768623317381,-0.005562231759656644,-0.0018266676721718778,4.875155412065513,119.21285,118.74543333333331,118.14060833333333,117.259356,多头,-0.0007369172031370663,-0.0018266676721718778,1512305243.95,1592468080.35,0.9496612601601526,,,,,,,,,,,,0.2692307692307692,0.7741935483870968,0.6538461538461539,0.8709677419354839,0.75,0.28846153846153844,48,10,8,6,72,B,B,True,,小仓/等待,多头 / 回撤-5.1% / 1年+2.7%,3
159112,sz159112,科创债ETF银华,101.805,-0.02,3651136939.0,35858300.0,101.805,101.809,科创债ETF银华,指数型-固收,,,,,101.805,科创债ETF银华,248637830.0,,科创债ETF银华,sz,253.12574283150002,DEFENSIVE,防守,False,3,36.51136939,缺折溢价,176,2025-09-24,2026-06-23,101.825,0.026512538861214185,,0.017944616615015452,0.009467631605036164,0.0028265279993697767,0.007048792796355372,-0.0035106670267350815,-0.0035106670267350815,-0.0007262092856652469,,101.74749999999999,101.41768333333333,100.96385833333332,,站上MA60,0.0007616894763999849,-0.0007262092856652469,3609851947.45,4478931870.316667,0.8059626830614814,,,,,,,,,,,,0.5576923076923077,,0.5961538461538461,,0.8269230769230769,0.6346153846153846,50,6,8,8,72,B,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-0.4%,4
511580,sh511580,国债政金债ETF招商,109.395,0.02,2968495951.0,27135800.0,109.395,109.401,国债政金债ETF招商,指数型-固收,,,,,109.395,国债政金,5664800.0,2025-01-15,国债政金债ETF招商,sh,6.19700796,DEFENSIVE,防守,False,3,29.68495951,缺折溢价,780,2023-03-23,2026-06-23,109.373,0.025719921648148736,0.015260514810311099,0.008808500433507227,0.004749393694422066,0.0008510248901902884,0.004079250876325823,-0.006280615650767651,-0.0017357762777242547,0.0,8.79175214349564,109.33184999999999,109.16495,108.91135000000001,108.47431599999999,多头,0.00037637705755466655,0.0,3337884236.45,2826745562.7166667,1.1808223139977618,,,,,,,,,,,,0.5192307692307693,0.4838709677419355,0.28846153846153844,0.9354838709677419,0.9230769230769231,0.5576923076923077,50,9,8,5,72,B,C,False,F2规模<30亿,淘汰,F2规模<30亿 / 多头 / 回撤-0.6% / 1年+1.5%,5
511160,sh511160,国债ETF东财,101.836,0.009,1115239882.0,10950800.0,101.834,101.84,国债ETF东财,指数型-固收,,,,,101.836,国债东财,41860900.0,2025-01-15,国债ETF东财,sh,42.629466124000004,DEFENSIVE,防守,False,3,11.15239882,缺折溢价,352,2025-01-06,2026-06-23,101.827,0.011142867129139367,0.01709017539654001,0.00830791777240858,0.003914029379867845,0.0007961000923870643,0.003748327095370117,-0.008376128035100017,-0.0011572013530353198,-0.00010801468999777075,14.768540800365264,101.79514999999999,101.66616666666667,101.42756666666668,100.95503599999999,多头,0.0003128832758731992,-0.00010801468999777075,223248615.2,214258274.11666667,1.0419602982447154,,,,,,,,,,,,0.11538461538461539,0.5806451612903226,0.2692307692307692,0.967741935483871,0.9423076923076923,0.019230769230769232,51,8,8,5,72,B,C,True,,观察,多头 / 回撤-0.8% / 1年+1.7%,6
551800,551800,科创债ETF国泰,100.754,-0.021,8608697262.0,85447900.0,100.737,100.753,科创债ETF国泰,指数型-固收,,,,,100.754,,,,科创债ETF国泰,,,DEFENSIVE,防守,False,3,86.08697262,"缺折溢价,缺规模",176,2025-09-24,2026-06-23,100.772,0.02780726873085948,,0.0174159742344544,0.010488739145258164,0.002536884308127041,0.006985673176133946,-0.004812096684888134,-0.004812096684888134,-0.0005851375073141485,,100.69609999999999,100.35153333333336,99.8584,,站上MA60,0.0007537531245005447,-0.0005851375073141485,7924463373.3,8589806679.2,0.9225426915007165,,,,,,,,,,,,0.6538461538461539,,0.5192307692307693,,0.8461538461538461,0.9038461538461539,50,6,8,7,71,B,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-0.5%,7
159116,sz159116,科创债ETF工银,101.971,-0.033,4785464622.0,46930110.0,101.969,101.986,科创债ETF工银,指数型-固收,,,,,101.971,科创债ETF工银,108362743.0,,科创债ETF工银,sz,110.49857266453002,DEFENSIVE,防守,False,3,47.85464622,缺折溢价,176,2025-09-24,2026-06-23,102.005,0.029672011719938718,,0.019295721166336932,0.010010495673010267,0.0028905428124783583,0.007208149568736746,-0.004212727815954609,-0.004212727815954609,-0.0004409603135717699,,101.92184999999999,101.57993333333333,101.08874999999999,,站上MA60,0.000815821141394224,-0.0004409603135717699,3600794849.45,3581920819.516667,1.0052692482286305,,,,,,,,,,,,0.6730769230769231,,0.8076923076923077,,0.7884615384615384,0.6153846153846154,48,7,8,8,71,B,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-0.4%,8
511990,sh511990,华宝添益ETF,99.996,-0.004,10058632424.0,100589687.0,99.995,99.996,,,,,,,,,,,华宝添益ETF,sh,,DEFENSIVE,防守,False,3,100.58632424,"缺折溢价,缺规模",780,2023-03-31,2026-06-23,100.0,6.666755556938853e-06,1.0000100000961964e-05,0.0,1.0000100000961964e-05,-3.999840006407851e-05,0.0012939360025427803,-0.0014687515611728763,-0.0005497690969793467,-0.001088813193618865,0.01818963644174718,99.99985000000001,100.00065,100.000675,100.00116,跌破MA250,1.500002249965604e-06,-0.0004497975910839891,9725237212.8,10753599682.366667,0.9043703968957543,,,,,,,,,,,,0.057692307692307696,0.25806451612903225,0.1346153846153846,0.25806451612903225,0.9807692307692307,0.9230769230769231,51,4,8,7,70,B,B,True,,小仓/等待,跌破MA250 / 回撤-0.1% / 1年+0.0%,9
511200,sh511200,信用债ETF华夏,102.804,-0.032,4658594540.0,45321420.0,102.805,102.813,信用债ETF华夏,指数型-固收,,,,,102.804,,,,信用债ETF华夏,sh,,DEFENSIVE,防守,False,3,46.5859454,"缺折溢价,缺规模",334,2025-02-07,2026-06-23,102.837,0.020046235927106082,0.019146722164412155,0.0212924433674635,0.012195121951219523,0.0034933986475278456,0.012448961876605455,-0.015439219165927276,-0.015439219165927276,-0.00041796267496108097,1.240135395361635,102.71985,102.3452,101.75785833333333,101.278028,多头,0.0011404806373842558,-0.00041796267496108097,5753765878.3,5726896898.433333,1.0046917170578045,,,,,,,,,,,,0.4230769230769231,0.7096774193548387,0.9230769230769231,0.7741935483870968,0.4423076923076923,0.8269230769230769,45,11,8,6,70,B,B,True,,小仓/等待,多头 / 回撤-1.5% / 1年+1.9%,10
511070,sh511070,公司债ETF南方,102.459,-0.023,2243666440.0,21898779.0,102.458,102.462,公司债ETF南方,指数型-固收,,,,,102.459,,,,公司债ETF南方,sh,,DEFENSIVE,防守,False,3,22.4366644,"缺折溢价,缺规模",340,2025-01-22,2026-06-23,102.483,0.01874509831299087,0.01799922519891517,0.01950816736634775,0.011678183613030635,0.002926094104752197,0.01170670465431172,-0.015815505513707806,-0.015815505513707806,-0.0005363865103668042,1.1380746055391442,102.3892,102.03450000000001,101.45239166666667,101.00118400000001,多头,0.000916112246213574,-0.0005363865103668042,6833183729.95,6757552622.683333,1.0111920855803316,,,,,,,,,,,,0.36538461538461536,0.6451612903225806,0.8269230769230769,0.6774193548387096,0.46153846153846156,0.8653846153846154,45,10,8,7,70,B,B,True,,小仓/等待,多头 / 回撤-1.6% / 1年+1.8%,11
511520,sh511520,政金债ETF富国,117.771,0.094,1163181863.0,9878648.0,117.77,117.771,政金债ETF富国,指数型-固收,,,,,117.771,政金债,335396500.0,2025-01-15,政金债ETF富国,sh,394.999812015,DEFENSIVE,防守,False,3,11.63181863,缺折溢价,780,2023-03-31,2026-06-23,117.66,0.050224380986960915,0.017380025940337163,0.0238159463292813,0.013890803805321816,0.0021805049231713447,0.018195284505685003,-0.025968313655141406,-0.018004190630577788,-0.003506275725392527,0.9653322549706532,117.7076,117.16026666666667,116.25381666666665,115.60076000000001,多头,-0.000404391899928358,-0.003506275725392527,1780781910.85,1794479720.7833333,0.9923666956083772,,,,,,,,,,,,0.8269230769230769,0.6129032258064516,0.9615384615384616,0.6451612903225806,0.2692307692307692,0.3076923076923077,43,12,8,7,70,B,B,True,,小仓/等待,多头 / 回撤-2.6% / 1年+1.7%,12
159111,sz159111,科创债ETF天弘,101.915,-0.02,4708693657.0,46199930.0,101.915,101.92,科创债ETF天弘,指数型-固收,,,,,101.915,科创债ETF天弘,129246676.0,,科创债ETF天弘,sz,131.7217498454,DEFENSIVE,防守,False,3,47.08693657,缺折溢价,176,2025-09-24,2026-06-23,101.935,0.029737187975310553,,0.01758957004382422,0.009677291546980049,0.0028234692271369433,0.007730607917937543,-0.003395095530620562,-0.003395095530620562,-0.0006372549019607598,,101.86359999999999,101.52141666666667,101.0598,,站上MA60,0.0007009373318831447,-0.0006372549019607598,4003337034.8,4315195146.116667,0.9277302414475243,,,,,,,,,,,,0.6923076923076923,,0.5384615384615384,,0.7115384615384616,0.6730769230769231,48,6,8,8,70,B,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-0.3%,13
159113,sz159113,科创债ETF大成,101.76,-0.015,3997370285.0,39290700.0,101.739,101.76,科创债ETF大成,指数型-固收,,,,,101.76,科创债ETF大成,94186237.0,,科创债ETF大成,sz,95.8439147712,DEFENSIVE,防守,False,3,39.97370285,缺折溢价,176,2025-09-24,2026-06-23,101.775,0.027571036843260677,,0.015363894847109316,0.009252097340394005,0.002897094037307646,0.006796330651838946,-0.0038906246890485496,-0.0038906246890485496,-0.00033395868734587,,101.68834999999999,101.36908333333332,100.96075,,站上MA60,0.0008521133443508688,-0.00033395868734587,2499048096.0,2754308826.7,0.9073231265043603,,,,,,,,,,,,0.6346153846153846,,0.4230769230769231,,0.8653846153846154,0.46153846153846156,50,6,8,6,70,B,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-0.4%,14
159115,sz159115,科创债ETF华安,101.83,0.004,1942254262.0,19077200.0,101.803,101.83,科创债ETF华安,指数型-固收,,,,,101.83,科创债ETF华安,51923487.0,,科创债ETF华安,sz,52.8736868121,DEFENSIVE,防守,False,3,19.42254262,缺折溢价,176,2025-09-24,2026-06-23,101.826,0.027542179829242786,,0.018036032072943797,0.009577632361689403,0.0031228758041157434,0.006136983425084715,-0.003918089009411374,-0.003918089009411374,-0.0003337914784999896,,101.7304,101.39325000000001,100.93724166666668,,站上MA60,0.0009397387604883622,-0.0003337914784999896,2288961502.95,2225118457.733333,1.0286919759237005,,,,,,,,,,,,0.6153846153846154,,0.6153846153846154,,0.9038461538461539,0.40384615384615385,50,6,8,6,70,B,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-0.4%,15
551510,551510,科创债ETF华泰柏瑞,102.005,-0.01,2634508092.0,25824900.0,101.986,102.005,科创债ETF华泰柏瑞,指数型-固收,,,,,102.005,,,,科创债ETF华泰柏瑞,,,DEFENSIVE,防守,False,3,26.34508092,"缺折溢价,缺规模",173,2025-09-24,2026-06-17,101.924,0.029918378289441216,,0.018577924349173047,0.009988505291529615,0.0025475827472580814,0.0076468164176382615,-0.004416133341308304,-0.004416133341308304,-0.0016749106224593913,,101.90275,101.53961666666665,101.01713333333333,,站上MA60,0.00020853215443161766,-0.0016749106224593913,3538722018.25,3370783530.5,1.049821795505536,,,,,,,,,,,,0.7115384615384616,,0.6923076923076923,,0.7307692307692307,0.5961538461538461,48,7,8,6,69,C,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-0.4%,16
159200,sz159200,科创债ETF富国,101.735,-0.019,6044796720.0,59417332.0,101.729,101.735,科创债ETF富国,指数型-固收,,,,,101.735,科创债ETF富国,154012633.0,,科创债ETF富国,sz,156.68475218255,DEFENSIVE,防守,False,3,60.4479672,缺折溢价,225,2025-07-17,2026-06-23,101.754,0.01817139024941894,,0.01763158684281585,0.009384175859058708,0.002788974189670057,0.008857692597085435,-0.010771992818671472,-0.010771992818671472,-0.00041258988565362475,,101.66975,101.35581666666667,100.8901,,站上MA60,0.0008286633929954768,-0.00041258988565362475,4507797842.1,4950359523.566667,0.9106000929104627,,,,,,,,,,,,0.34615384615384615,,0.5576923076923077,,0.5961538461538461,0.75,47,5,8,8,68,C,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-1.1%,17
511110,sh511110,公司债ETF易方达,102.751,-0.021,1795113562.0,17471500.0,102.751,102.752,公司债ETF易方达,指数型-固收,,,,,102.751,,,,公司债ETF易方达,sh,,DEFENSIVE,防守,False,3,17.95113562,"缺折溢价,缺规模",338,2025-01-24,2026-06-23,102.773,0.02055668273341338,0.01997816593886448,0.02071766960978083,0.011246679130178183,0.0029961157847482323,0.012588018199602995,-0.01538977566442401,-0.01538977566442401,-0.0007680939602536796,1.2981453644608534,102.6849,102.31826666666666,101.76010833333333,101.242016,多头,0.0008579645108481859,-0.0007680939602536796,5627806024.75,5942115405.766666,0.9471048003019872,,,,,,,,,,,,0.4423076923076923,0.7419354838709677,0.9038461538461539,0.8064516129032258,0.4230769230769231,0.8076923076923077,44,10,8,6,68,C,C,True,,观察,多头 / 回撤-1.5% / 1年+2.0%,18
159110,sz159110,科创债ETF万家,101.98,-0.012,920636512.0,9027350.0,101.974,101.98,科创债ETF万家,指数型-固收,,,,,101.98,科创债ETF万家,22117093.0,,科创债ETF万家,sz,22.555011441399998,DEFENSIVE,防守,False,3,9.20636512,缺折溢价,176,2025-09-24,2026-06-23,101.992,0.02997102887406844,,0.018992716627868722,0.00996177687996358,0.002329123875976613,0.008724898281263372,-0.004203783405064554,-0.004203783405064554,-0.0007348114473825218,,101.94055,101.59841666666668,101.07399166666667,,站上MA60,0.0005047059290930189,-0.0007348114473825218,1206727683.35,1135444897.1333334,1.0627796085892276,,,,,,,,,,,,0.7307692307692307,,0.7692307692307693,,0.6153846153846154,0.23076923076923078,47,7,8,6,68,C,C,False,F1历史不足252日;F2规模<30亿,观察,F1历史不足252日;F2规模<30亿 / 站上MA60 / 回撤-0.4%,19
551520,551520,科创债ETF汇添富,101.661,-0.033,816741399.0,8032700.0,101.66,101.67,科创债ETF汇添富,指数型-固收,,,,,101.661,,,,科创债ETF汇添富,,,DEFENSIVE,防守,False,3,8.16741399,"缺折溢价,缺规模",176,2025-09-24,2026-06-23,101.706,0.025529528961761194,,0.018129035487261635,0.010833267074819242,0.002899065199384765,0.0071484829813561355,-0.0033122854769791488,-0.0033122854769791488,-0.000628869018374667,,101.61749999999999,101.25,100.774625,,站上MA60,0.0008709129825079653,-0.000628869018374667,4246832424.45,4350956369.65,0.9760687222868255,,,,,,,,,,,,0.5,,0.6346153846153846,,0.8076923076923077,0.7115384615384616,48,6,8,6,68,C,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-0.3%,20
551560,551560,科创债ETF兴业,101.595,-0.004,9898536949.0,97460110.0,101.556,101.58,科创债ETF兴业,指数型-固收,,,,,101.595,,,,科创债ETF兴业,,,DEFENSIVE,防守,False,3,98.98536949,"缺折溢价,缺规模",176,2025-09-24,2026-06-23,101.603,0.02391076179942342,,0.017352558325823386,0.010201139425514816,0.0030604286574589246,0.008633222925807423,-0.004503155204089837,-0.004503155204089837,-0.0003935342325591673,,101.49325000000002,101.14963333333334,100.66891666666668,,站上MA60,0.001081352700795124,-0.0003935342325591673,2797744680.05,3041895627.0333333,0.9197372372629873,,,,,,,,,,,,0.46153846153846156,,0.5,,0.6538461538461539,0.5,47,6,8,6,67,C,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-0.5%,21
159600,sz159600,科创债ETF嘉实,101.303,-0.016,9420125780.0,92989570.0,101.3,101.303,科创债ETF嘉实,指数型-固收,,,,,101.303,科创债ETF嘉实,262388913.0,,科创债ETF嘉实,sz,265.80784053639,DEFENSIVE,防守,False,3,94.2012578,缺折溢价,225,2025-07-17,2026-06-23,101.319,0.013478995252794501,,0.015607145005112288,0.008671153233513973,0.0028605364743146122,0.008554086255857586,-0.009991814896887719,-0.009991814896887719,-0.00033546120983085626,,101.23119999999999,100.91928333333334,100.508025,,站上MA60,0.0008673215372336784,-0.00033546120983085626,4812089417.55,5064457313.133333,0.9501688177074997,,,,,,,,,,,,0.15384615384615385,,0.46153846153846156,,0.6730769230769231,0.7692307692307693,47,4,8,8,67,C,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-1.0%,22
159700,sz159700,科创债ETF南方,101.287,-0.006,6168582743.0,60912400.0,101.26,101.287,科创债ETF南方,指数型-固收,,,,,101.287,科创债ETF南方,138859191.0,,科创债ETF南方,sz,140.64630878817002,DEFENSIVE,防守,False,3,61.68582743,缺折溢价,225,2025-07-17,2026-06-23,101.293,0.013017723662670733,,0.017774607129938502,0.009739224051995787,0.002761993387055295,0.008685009550609878,-0.012179173613121708,-0.012179173613121708,-0.0004539219846257936,,101.21255000000001,100.88583333333332,100.42110833333332,,站上MA60,0.0007948619020072822,-0.0004539219846257936,5035267378.05,5087166342.616667,0.9897980602419281,,,,,,,,,,,,0.1346153846153846,,0.5769230769230769,,0.6346153846153846,0.7884615384615384,47,4,8,8,67,C,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-1.2%,23
551500,551500,科创债ETF易方达,101.84,-0.025,4982201708.0,48921110.0,101.841,101.851,科创债ETF易方达,指数型-固收,,,,,101.84,,,,科创债ETF易方达,,,DEFENSIVE,防守,False,3,49.82201708,"缺折溢价,缺规模",225,2025-07-17,2026-06-23,101.87,0.019391669219569252,,0.02033253205128216,0.01034445138702944,0.0024798756125883337,0.009493355797229801,-0.008332002873792543,-0.008332002873792543,-0.0005592237581798498,,101.78335,101.44185000000002,100.9143,,站上MA60,0.0008513180200888648,-0.0005592237581798498,4145270032.35,3898655470.616667,1.063256310692754,,,,,,,,,,,,0.38461538461538464,,0.8653846153846154,,0.5769230769230769,0.6923076923076923,47,6,8,6,67,C,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-0.8%,24
159398,sz159398,信用债ETF天弘,102.175,-0.013,4389074287.0,42956300.0,102.173,102.175,信用债ETF天弘,指数型-固收,,,,,102.175,信用债ETF天弘,92332310.0,,信用债ETF天弘,sz,94.3405377425,DEFENSIVE,防守,False,3,43.89074287,缺折溢价,335,2025-02-06,2026-06-23,102.188,0.014979714570901415,0.013428010393319756,0.020349475786320514,0.009373857900611515,0.0020396156109041552,0.01306628561889619,-0.01144894894894899,-0.01144894894894899,-0.0006063569682150938,1.1728596618952034,102.12525000000001,101.82586666666667,101.30460833333333,100.95302,多头,0.0006144415803142067,-0.0006063569682150938,1302708295.85,2382484346.95,0.5467856682952382,,,,,,,,,,,,0.19230769230769232,0.41935483870967744,0.8846153846153846,0.7096774193548387,0.40384615384615385,0.25,44,9,8,6,67,C,C,True,,观察,多头 / 回撤-1.1% / 1年+1.3%,25
511260,sh511260,十年国债ETF国泰,135.912,0.092,3010011888.0,22147028.0,135.907,135.919,十年国债ETF国泰,指数型-固收,,,,,135.912,十年国债,19326500.0,2025-01-15,十年国债ETF国泰,sh,26.26703268,DEFENSIVE,防守,False,3,30.10011888,缺折溢价,780,2023-03-31,2026-06-23,135.787,0.03829159134587612,-0.0064026576517246525,0.0062694066295641004,0.0064931695710506165,0.0019036516169972373,0.021259979887264576,-0.024901780367757698,-0.024901780367757698,-0.008405263695979048,-0.25711646144043093,135.87404999999995,135.31186666666667,135.0052,135.323372,站上MA60,-0.0006406668528681214,-0.008405263695979048,3974459888.3,4270623643.0666666,0.9306509354324662,利率债,上证10年期国债,26.22,0.15,0.1,,,,BOND_GOV,nan,2026-06-16T16:32:27,0.8076923076923077,0.0967741935483871,0.23076923076923078,0.0967741935483871,0.21153846153846154,0.6538461538461539,43,7,8,9,67,C,C,False,F2规模<30亿,淘汰,F2规模<30亿 / 站上MA60 / 回撤-2.5% / 1年-0.6%,26
511220,sh511220,城投债ETF海富通,10.361,-0.029,1841548992.0,177706576.0,10.361,10.362,城投债ETF海富通,指数型-固收,,,,,10.361,城投ETF,1387981400.0000002,2025-01-15,城投债ETF海富通,sh,143.80875285400003,DEFENSIVE,防守,False,3,18.41548992,缺折溢价,780,2023-03-31,2026-06-23,10.364,0.016447031311399574,0.00777907429015956,0.0172752257557911,0.006702282661486203,0.00028954734099029267,0.018359238070639453,-0.029925668500820568,-0.022654661632297457,-0.003557350254783098,0.34337631770537586,10.37485,10.346050000000002,10.296391666666667,10.268716,多头,-0.001045798252504837,-0.003557350254783098,1986757899.15,1634009564.85,1.2158789898713855,信用债,上证城投债,143.86,0.25,0.15,,,,BOND_CREDIT,nan,2026-06-16T16:32:27,0.28846153846153844,0.3548387096774194,0.4807692307692308,0.3548387096774194,0.25,0.34615384615384615,43,7,8,9,67,C,C,True,,观察,多头 / 回撤-3.0% / 1年+0.8%,27
551300,551300,科创债ETF摩根,101.82,-0.027,1089079290.0,10697400.0,101.807,101.82,科创债ETF摩根,指数型-固收,,,,,101.82,,,,科创债ETF摩根,,,DEFENSIVE,防守,False,3,10.8907929,"缺折溢价,缺规模",170,2025-09-24,2026-06-12,101.677,0.026358714086425206,,0.018307644543260393,0.009762249985103333,0.002632876442165477,0.007482150471092991,-0.0036530956492230038,-0.0036530956492230038,-0.0019337613129943865,,101.66085,101.29103333333333,100.78276666666667,,站上MA60,0.00015886154798039342,-0.0019337613129943865,1398590335.25,2028116399.3333333,0.689600624357524,,,,,,,,,,,,0.5384615384615384,,0.6730769230769231,,0.7692307692307693,0.2692307692307692,48,6,8,5,67,C,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-0.4%,28
511150,sh511150,科创债ETF永赢,101.873,-0.024,831639863.0,8164020.0,101.86,101.874,科创债ETF永赢,指数型-固收,,,,,101.873,,,,科创债ETF永赢,sh,,DEFENSIVE,防守,False,3,8.31639863,"缺折溢价,缺规模",176,2025-09-24,2026-06-23,101.897,0.027537256562660817,,0.018603302810987987,0.008581609422943615,0.0020553064275037336,0.008536897986456987,-0.0033237181726536447,-0.0033237181726536447,-0.0006080875646092831,,101.8287,101.53785,101.04650833333334,,站上MA60,0.0006707342821818951,-0.0006080875646092831,2426755637.25,2255827516.8333335,1.0757718039793267,,,,,,,,,,,,0.5961538461538461,,0.7115384615384616,,0.6923076923076923,0.4423076923076923,48,6,8,5,67,C,C,False,F1历史不足252日,观察,F1历史不足252日 / 站上MA60 / 回撤-0.3%,29
511380,sh511380,可转债ETF博时,13.987,0.388,7937488430.0,568827149.0,13.988,13.99,可转债ETF博时,指数型-固收,,,,,13.987,转债ETF,3378686700.0,2025-01-15,可转债ETF博时,sh,472.576908729,DEFENSIVE,防守,False,3,79.3748843,缺折溢价,780,2023-03-31,2026-06-23,13.933,0.0694823894198131,0.1442062905477539,0.036835838666468224,0.006065419885912249,-0.015892075151857532,0.12437967773186041,-0.11522847024272265,-0.09053581044695747,-0.06212977921378571,1.5928094069720684,14.01385,14.094016666666667,14.167091666666666,13.623972,震荡,-0.005769292521327074,-0.06212977921378571,10269264809.3,11231156892.883333,0.9143550310304328,,,,,,,,,,,,0.8846153846153846,0.8387096774193549,1.0,0.8387096774193549,0.11538461538461539,0.9423076923076923,38,11,9,9,67,C,D,False,F8防守回撤>8%,淘汰,F8防守回撤>8% / 震荡 / 回撤-11.5% / 1年+14.4%,30
